dataset,scale_label,query_name,run_phase,query_scale_phase_id,baseline,availability_status,selected_g_classes,selected_config_count,global_best_config_id,global_best_g_class,global_best_p95,baseline_best_config_id,baseline_best_g_class,baseline_best_p95,top1_preserved,top3_preserved,near_best_preserved,relative_regret,random_repetitions,random_k_size,random_top1_std,random_top3_std,random_near_best_std,random_regret_std,note
ldbc_snb,sf0.1,INS7_AddComment,hot,ldbc_snb::sf0.1::INS7_AddComment::hot,depth_only,available,G9,1,ldbc_snb_ins7_g3_e7300dd8,G3,1.1866082008054946,ldbc_snb_ins7_g9_bcd2ce9b,G9,1.95755344684585,0.0,0.0,0.0,0.6497049704502477,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf3,INS3_AddLikeToComment,hot,ldbc_snb::sf3::INS3_AddLikeToComment::hot,always_reference,available,G6,1,ldbc_snb_ins3_g4_9ec9f8f6,G4,1.3124491510097869,ldbc_snb_ins3_g6_c1c01729,G6,2.131236187415197,0.0,1.0,0.0,0.6238619117361176,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf10,Q2_CompanyWithIndustryCountryAndListedSecurities,hot,fiben::sf10::Q2_CompanyWithIndustryCountryAndListedSecurities::hot,always_reference,available,CONTROL|G3|G7,3,q2_company_with_industry_country_and_listed_securities__g1__embed_descriptors,G1,0.1553680398501455,q2_company_with_industry_country_and_listed_securities__g3__association_references,G3,0.2508050005417316,0.0,1.0,0.0,0.6142637879942123,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf10,Q2_CompanyWithIndustryCountryAndListedSecurities,hot,fiben::sf10::Q2_CompanyWithIndustryCountryAndListedSecurities::hot,relationship_type_only,available,G3,1,q2_company_with_industry_country_and_listed_securities__g1__embed_descriptors,G1,0.1553680398501455,q2_company_with_industry_country_and_listed_securities__g3__association_references,G3,0.2508050005417316,0.0,1.0,0.0,0.6142637879942123,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf1,QG3_RecommendationByGenreAndSubtype,cold,imdb::sf1::QG3_RecommendationByGenreAndSubtype::cold,relationship_type_only,available,G0|G2|G3,3,series_g8,G8,11.558564344886689,watchitem_g2,G2,18.36610959726385,0.0,1.0,0.0,0.5889611416480719,,,,,,,Coverage status: full; performance computed over selected measured classes.
imdb,sf1,QG7_UpdateWatchItemMetadata,cold,imdb::sf1::QG7_UpdateWatchItemMetadata::cold,always_reference,available,G0|G3|G6|G7,4,series_g9,G9,0.2754597044258843,watchitem_g3,G3,0.4371725561213678,0.0,1.0,0.0,0.5870653641792252,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf1,QG7_UpdateWatchItemMetadata,cold,imdb::sf1::QG7_UpdateWatchItemMetadata::cold,schema_lens,available,G0|G2|G3|G4|G5|G6,6,series_g9,G9,0.2754597044258843,watchitem_g3,G3,0.4371725561213678,0.0,1.0,0.0,0.5870653641792252,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
fiben,sf10,Q6_TechUSListedSecuritiesWithHighLastTradedValue,cold,fiben::sf10::Q6_TechUSListedSecuritiesWithHighLastTradedValue::cold,relationship_type_only,available,G3,1,q6_tech_uslisted_securities_with_high_last_traded_value__control__normalized_reference_baseline,CONTROL,99.1306354815606,q6_tech_uslisted_securities_with_high_last_traded_value__g3__association_references,G3,157.06118899397552,0.0,0.0,0.0,0.5843859794804871,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf10,Q1_CompanyProfileIBM,cold,fiben::sf10::Q1_CompanyProfileIBM::cold,random_k,available,random_sample_k=1,1,q1_company_profile_ibm__g0__root_only,G0,2.2088975587394053,,,3.4955871374520884,0.509,1.0,0.509,0.5825030561611841,1000,1,0.4999189934379369,0.0,0.4999189934379369,0.59308419859597,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf10,Q6_TechUSListedSecuritiesWithHighLastTradedValue,cold,fiben::sf10::Q6_TechUSListedSecuritiesWithHighLastTradedValue::cold,depth_only,available,G9,1,q6_tech_uslisted_securities_with_high_last_traded_value__control__normalized_reference_baseline,CONTROL,99.1306354815606,q6_tech_uslisted_securities_with_high_last_traded_value__g9__tradeoff_benchmark_candidate,G9,156.47421759204008,0.0,0.0,0.0,0.578464788729676,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf3,IS1_ProfileOfPerson,cold,ldbc_snb::sf3::IS1_ProfileOfPerson::cold,relationship_type_only,available,G0,1,ldbc_snb_is1_g3_6c817501,G3,7.1898097579833005,ldbc_snb_is1_g0_edd90ee3,G0,11.309191849431937,0.0,1.0,0.0,0.5729473004309503,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.5,QG8_AddPersonRoleToWatchItem,cold,imdb::sf0.5::QG8_AddPersonRoleToWatchItem::cold,schema_lens,available,G0|G2|G3|G4|G5|G6,6,series_g8,G8,0.4777233472850639,watchitem_g3,G3,0.7511410985898688,0.0,0.0,0.0,0.5723349148804587,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
imdb,sf0.25,QG8_AddPersonRoleToWatchItem,hot,imdb::sf0.25::QG8_AddPersonRoleToWatchItem::hot,relationship_type_only,available,G4|G5|G6,3,watchitem_g0,G0,0.4179502480837982,watchitem_g5,G5,0.6492549502581824,0.0,0.0,0.0,0.5534264023884681,,,,,,,Coverage status: full; performance computed over selected measured classes.
ldbc_snb,sf3,INS2_AddLikeToPost,hot,ldbc_snb::sf3::INS2_AddLikeToPost::hot,always_embed,available,G4,1,ldbc_snb_ins2_g6_f226f1c0,G6,1.6308153048157683,ldbc_snb_ins2_g4_9fb1f96c,G4,2.524384019488933,0.0,1.0,0.0,0.5479275991796695,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,cold,fiben::sf1::Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity::cold,always_reference,available,CONTROL|G3|G7,3,q4_companies_reached_from_person_through_account_holding_listed_security__g2__embed_containment_children,G2,1.1454378021880982,q4_companies_reached_from_person_through_account_holding_listed_security__g7__update_aware_references,G7,1.7693722096737468,0.0,0.0,0.0,0.5447126035946813,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,cold,fiben::sf1::Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity::cold,depth_only,available,G3|G7,2,q4_companies_reached_from_person_through_account_holding_listed_security__g2__embed_containment_children,G2,1.1454378021880982,q4_companies_reached_from_person_through_account_holding_listed_security__g7__update_aware_references,G7,1.7693722096737468,0.0,0.0,0.0,0.5447126035946813,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q8_IBMTransactionsBelowAverageSellingPrice,cold,fiben::sf1::Q8_IBMTransactionsBelowAverageSellingPrice::cold,relationship_type_only,available,G5|G6,2,q8_ibmtransactions_below_average_selling_price__g9__tradeoff_benchmark_candidate,G9,0.977537763537839,q8_ibmtransactions_below_average_selling_price__g6__materialized_query_view,G6,1.5087236184626818,0.0,0.0,0.0,0.543391646581929,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf10,Q6_TechUSListedSecuritiesWithHighLastTradedValue,cold,fiben::sf10::Q6_TechUSListedSecuritiesWithHighLastTradedValue::cold,always_embed,available,G5|G9,2,q6_tech_uslisted_securities_with_high_last_traded_value__control__normalized_reference_baseline,CONTROL,99.1306354815606,q6_tech_uslisted_securities_with_high_last_traded_value__g5__shared_targets_as_references,G5,152.34615249792114,0.0,1.0,0.0,0.5368221111248622,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf3,IS4_ContentOfMessage,hot,ldbc_snb::sf3::IS4_ContentOfMessage::hot,random_k,available,random_sample_k=1,1,ldbc_snb_is4_g1_c923c633,G1,1.2613651109859347,,,1.9162712535704487,0.509,1.0,0.509,0.5192042628106406,1000,1,0.4999189934379369,0.0,0.4999189934379369,0.528635585443954,Random-k is averaged over repeated samples from measured configuration classes.
ldbc_snb,sf1,IS4_ContentOfMessage,hot,ldbc_snb::sf1::IS4_ContentOfMessage::hot,schema_lens,available,G1,1,ldbc_snb_is4_g0_103e0c60,G0,2.2880744814756326,ldbc_snb_is4_g1_c923c633,G1,3.4728619502857314,0.0,1.0,0.0,0.5178098346020632,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
imdb,sf0.25,QG7_UpdateWatchItemMetadata,hot,imdb::sf0.25::QG7_UpdateWatchItemMetadata::hot,relationship_type_only,available,G0|G2,2,series_g8,G8,0.262326949450653,watchitem_g0,G0,0.3965134521422441,0.0,0.0,0.0,0.511523894028407,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.25,QG7_UpdateWatchItemMetadata,cold,imdb::sf0.25::QG7_UpdateWatchItemMetadata::cold,always_reference,available,G0|G3|G6|G7,4,series_g8,G8,0.3104291019553784,watchitem_g6,G6,0.4621680480340728,0.0,1.0,0.0,0.4888038689765164,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.25,QG7_UpdateWatchItemMetadata,cold,imdb::sf0.25::QG7_UpdateWatchItemMetadata::cold,schema_lens,available,G0|G2|G3|G4|G5|G6,6,series_g8,G8,0.3104291019553784,watchitem_g6,G6,0.4621680480340728,0.0,1.0,0.0,0.4888038689765164,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
ldbc_snb,sf0.1,IS2_RecentMessagesOfPerson,cold,ldbc_snb::sf0.1::IS2_RecentMessagesOfPerson::cold,relationship_type_only,available,G0|G3,2,ldbc_snb_is2_g6_7253ed90,G6,47.005085005366624,ldbc_snb_is2_g0_1d094f1c,G0,69.71385494471167,0.0,0.0,0.0,0.48311304908293135,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf3,IC4_NewTopics,hot,ldbc_snb::sf3::IC4_NewTopics::hot,depth_only,available,G3,1,ldbc_snb_ic4_g0_54d8940c,G0,45.1884718509973,ldbc_snb_ic4_g3_00df9f3e,G3,66.76318204408744,0.0,1.0,0.0,0.4774383666752384,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf30,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,cold,fiben::sf30::Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity::cold,relationship_type_only,available,G4|G5,2,q4_companies_reached_from_person_through_account_holding_listed_security__g3__association_references,G3,17.04604578553699,q4_companies_reached_from_person_through_account_holding_listed_security__g4__deep_nested_path,G4,25.081934710033224,0.0,0.0,0.0,0.4714224651041605,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf1,INS1_AddPerson,hot,ldbc_snb::sf1::INS1_AddPerson::hot,relationship_type_only,available,G0,1,ldbc_snb_ins1_g3_10a467d5,G3,1.6241159406490615,ldbc_snb_ins1_g0_ffbfd07e,G0,2.3877504077972844,0.0,1.0,0.0,0.4701847005103861,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.25,QG6_EpisodesOfSeries,hot,imdb::sf0.25::QG6_EpisodesOfSeries::hot,always_reference,available,G0|G3|G6|G7,4,watchitem_g2,G2,0.6322362009086646,series_g7,G7,0.9189984484692104,0.0,1.0,0.0,0.453568218884658,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.25,QG6_EpisodesOfSeries,hot,imdb::sf0.25::QG6_EpisodesOfSeries::hot,relationship_type_only,available,G7|G8|G9,3,watchitem_g2,G2,0.6322362009086646,series_g7,G7,0.9189984484692104,0.0,1.0,0.0,0.453568218884658,,,,,,,Coverage status: full; performance computed over selected measured classes.
imdb,sf0.25,QG6_EpisodesOfSeries,hot,imdb::sf0.25::QG6_EpisodesOfSeries::hot,schema_lens,available,G3|G7|G8|G9,4,watchitem_g2,G2,0.6322362009086646,series_g7,G7,0.9189984484692104,0.0,1.0,0.0,0.453568218884658,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
ldbc_snb,sf3,IS2_RecentMessagesOfPerson,hot,ldbc_snb::sf3::IS2_RecentMessagesOfPerson::hot,always_embed,available,G4|G9,2,ldbc_snb_is2_g0_1d094f1c,G0,2.7112717303680247,ldbc_snb_is2_g4_9622e695,G4,3.919712346396409,0.0,0.0,0.0,0.44570988680074203,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.5,QG5_AllPersonsForEpisodesOfSeries,hot,imdb::sf0.5::QG5_AllPersonsForEpisodesOfSeries::hot,always_reference,available,G0|G3|G6|G7,4,watchitem_g4,G4,164.45552805307668,series_g7,G7,231.39499785320365,0.0,0.0,0.0,0.4070369089601099,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.5,QG1_WatchItemById,hot,imdb::sf0.5::QG1_WatchItemById::hot,relationship_type_only,available,G0|G2,2,series_g7,G7,0.1924242096720263,watchitem_g0,G0,0.2703699959965888,0.0,0.0,0.0,0.4050726592948759,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf3,INS4_AddForum,hot,ldbc_snb::sf3::INS4_AddForum::hot,relationship_type_only,available,G0,1,ldbc_snb_ins4_g3_b5f0ac72,G3,1.4339607529109342,ldbc_snb_ins4_g0_63b0def3,G0,2.001429395750165,0.0,1.0,0.0,0.39573512851538784,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.25,QG4_AllPersonsOfTypeForWatchItem,cold,imdb::sf0.25::QG4_AllPersonsOfTypeForWatchItem::cold,always_reference,available,G0|G3|G6|G7,4,watchitem_g5,G5,0.5670510505296984,watchitem_g6,G6,0.7896679489931551,0.0,1.0,0.0,0.3925870488300902,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf1,INS2_AddLikeToPost,cold,ldbc_snb::sf1::INS2_AddLikeToPost::cold,always_embed,available,G4,1,ldbc_snb_ins2_g6_f226f1c0,G6,11.638421207317132,ldbc_snb_ins2_g4_9fb1f96c,G4,16.057632795127546,0.0,1.0,0.0,0.37970885475703825,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q1_CompanyProfileIBM,cold,fiben::sf1::Q1_CompanyProfileIBM::cold,random_k,available,random_sample_k=1,1,q1_company_profile_ibm__g0__root_only,G0,0.2976407238747923,,,0.4104969286359844,0.502,1.0,0.502,0.3791692322609286,1000,1,0.4999959999839998,0.0,0.4999959999839998,0.3806889547137923,Random-k is averaged over repeated samples from measured configuration classes.
imdb,sf0.5,QG6_EpisodesOfSeries,hot,imdb::sf0.5::QG6_EpisodesOfSeries::hot,depth_only,available,G2|G8|G9,3,series_g7,G7,1.0162401005800346,watchitem_g2,G2,1.3983451528474686,0.0,0.0,0.0,0.3759987940343446,,,,,,,Coverage status: full; performance computed over selected measured classes.
imdb,sf0.5,QG6_EpisodesOfSeries,hot,imdb::sf0.5::QG6_EpisodesOfSeries::hot,always_embed,available,G2|G4|G5|G8|G9,5,series_g7,G7,1.0162401005800346,watchitem_g4,G4,1.3977530994452534,0.0,1.0,0.0,0.37541620198559816,,,,,,,Coverage status: full; performance computed over selected measured classes.
ldbc_snb,sf3,INS5_AddForumMembership,hot,ldbc_snb::sf3::INS5_AddForumMembership::hot,always_embed,available,G4,1,ldbc_snb_ins5_g6_9496cfdb,G6,1.6525435086805365,ldbc_snb_ins5_g4_79a744a2,G4,2.2649890743196006,0.0,1.0,0.0,0.3706078311536062,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.5,QG6_EpisodesOfSeries,cold,imdb::sf0.5::QG6_EpisodesOfSeries::cold,random_k,available,random_sample_k=4,4,series_g7,G7,1.0587352517177349,,,1.4500241604044275,0.453,0.895,0.453,0.36958144923563224,1000,4,0.49778609864077156,0.3065534211193866,0.49778609864077156,0.33638760252539956,Random-k is averaged over repeated samples from measured configuration classes.
imdb,sf0.5,QG7_UpdateWatchItemMetadata,cold,imdb::sf0.5::QG7_UpdateWatchItemMetadata::cold,schema_lens,available,G0|G2|G3|G4|G5|G6,6,series_g9,G9,0.2790992075460962,watchitem_g3,G3,0.3809581568930297,0.0,0.0,0.0,0.3649560679247376,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
ldbc_snb,sf0.1,IC7_RecentLikers,hot,ldbc_snb::sf0.1::IC7_RecentLikers::hot,always_reference,available,G0|G3|G6,3,ldbc_snb_ic7_g4_5de4a081,G4,7.464429102401482,ldbc_snb_ic7_g0_39cfc8f6,G0,10.14522975165164,0.0,1.0,0.0,0.35914342710920527,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf0.1,IC7_RecentLikers,hot,ldbc_snb::sf0.1::IC7_RecentLikers::hot,relationship_type_only,available,G0|G3,2,ldbc_snb_ic7_g4_5de4a081,G4,7.464429102401482,ldbc_snb_ic7_g0_39cfc8f6,G0,10.14522975165164,0.0,1.0,0.0,0.35914342710920527,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf1,QG1_WatchItemById,cold,imdb::sf1::QG1_WatchItemById::cold,depth_only,available,G2|G8|G9,3,watchitem_g5,G5,0.4770731044118291,series_g9,G9,0.6453936548496126,0.0,0.0,0.0,0.35281919873747974,,,,,,,Coverage status: full; performance computed over selected measured classes.
ldbc_snb,sf0.1,INS3_AddLikeToComment,cold,ldbc_snb::sf0.1::INS3_AddLikeToComment::cold,always_reference,available,G6,1,ldbc_snb_ins3_g4_9ec9f8f6,G4,12.53831445283138,ldbc_snb_ins3_g6_c1c01729,G6,16.938943899731356,0.0,1.0,0.0,0.35097456388216797,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf1,QG4_AllPersonsOfTypeForWatchItem,hot,imdb::sf1::QG4_AllPersonsOfTypeForWatchItem::hot,random_k,available,random_sample_k=6,6,watchitem_g6,G6,0.2023525965341832,,,0.27220837186832797,0.678,0.983,0.678,0.3452180823503495,1000,6,0.46724297747531746,0.12927103310486848,0.46724297747531746,0.62987652677152,Random-k is averaged over repeated samples from measured configuration classes.
imdb,sf0.25,QG5_AllPersonsForEpisodesOfSeries,hot,imdb::sf0.25::QG5_AllPersonsForEpisodesOfSeries::hot,always_reference,available,G0|G3|G6|G7,4,watchitem_g4,G4,81.24685599796065,watchitem_g6,G6,108.73493125145612,0.0,1.0,0.0,0.33832786408603227,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf10,Q8_IBMTransactionsBelowAverageSellingPrice,cold,fiben::sf10::Q8_IBMTransactionsBelowAverageSellingPrice::cold,always_embed,available,G5|G9,2,q8_ibmtransactions_below_average_selling_price__g6__materialized_query_view,G6,0.97547541372478,q8_ibmtransactions_below_average_selling_price__g5__shared_targets_as_references,G5,1.2957992672454566,0.0,1.0,0.0,0.32837716770076647,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf1,QG5_AllPersonsForEpisodesOfSeries,hot,imdb::sf1::QG5_AllPersonsForEpisodesOfSeries::hot,always_reference,available,G0|G3|G6|G7,4,watchitem_g4,G4,367.5689083487668,watchitem_g3,G3,487.8263010483352,0.0,1.0,0.0,0.327169654364407,,,,,,,Coverage status: partial; performance computed over selected measured classes.
