dataset,scale_label,query_name,query_scale_phase_id,config_id,g_class,design_family,benchmark_group,run_phase,n_runs,n_success_runs,avg_latency_ms,median_latency_ms,p95_latency_ms,p99_latency_ms,min_latency_ms,max_latency_ms,std_latency_ms,avg_documents_returned,avg_documents_written,source_experiment_id,source_file
ldbc_snb,sf1,INS5_AddForumMembership,ldbc_snb::sf1::INS5_AddForumMembership::hot,ldbc_snb_ins5_g6_9496cfdb,G6,referenced_or_reverse_indexed_edges,primary,hot,10,10,0.563126103952527,0.5346809048205614,0.6805679993703961,0.6880049267783761,0.4848740063607692,0.6898641586303711,0.0731540836642064,0.0,2.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,INS6_AddPost,ldbc_snb::sf1::INS6_AddPost::cold,ldbc_snb_ins6_g0_50983b9d,G0,root_with_references,primary,cold,10,10,3.3034617081284523,1.6277574468404057,10.686469241045398,16.34130160789937,1.581182237714529,17.755009699612856,5.080309485978777,0.0,4.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,INS6_AddPost,ldbc_snb::sf1::INS6_AddPost::cold,ldbc_snb_ins6_g3_d110d93b,G3,root_with_references_or_summaries,primary,cold,10,10,2.200525114312768,2.0574000664055347,2.5986132677644487,2.7516047935932875,2.0108497701585293,2.789852675050497,0.2510999507868758,0.0,5.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,INS6_AddPost,ldbc_snb::sf1::INS6_AddPost::cold,ldbc_snb_ins6_g7_2ba4aefb,G7,containment_baseline,secondary_affected,cold,10,10,1.638869382441044,1.6375118866562843,1.7689457163214684,1.7762010917067528,1.5267939306795597,1.778014935553074,0.083009711031798,0.0,4.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,INS6_AddPost,ldbc_snb::sf1::INS6_AddPost::cold,ldbc_snb_ins6_g9_0dad4d32,G9,hybrid_containment,secondary_affected,cold,10,10,2.077851491048932,2.020287560299039,2.302714018151164,2.342352708801627,1.9967416301369667,2.352262381464243,0.1218188296638214,0.0,5.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,INS6_AddPost,ldbc_snb::sf1::INS6_AddPost::hot,ldbc_snb_ins6_g0_50983b9d,G0,root_with_references,primary,hot,10,10,1.7850952222943306,1.6854105051606894,2.2324662888422604,2.42178448010236,1.5415418893098831,2.469114027917385,0.2787726103283131,0.0,4.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,INS6_AddPost,ldbc_snb::sf1::INS6_AddPost::hot,ldbc_snb_ins6_g3_d110d93b,G3,root_with_references_or_summaries,primary,hot,10,10,2.0811413414776325,2.06865556538105,2.188490843400359,2.199901295825839,2.0094201900064945,2.202753908932209,0.0676192166909919,0.0,5.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,INS6_AddPost,ldbc_snb::sf1::INS6_AddPost::hot,ldbc_snb_ins6_g7_2ba4aefb,G7,containment_baseline,secondary_affected,hot,10,10,1.6649154946208,1.6802640166133642,1.7574992030858994,1.7961391061544418,1.570161897689104,1.8057990819215768,0.0691219043128564,0.0,4.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,INS6_AddPost,ldbc_snb::sf1::INS6_AddPost::hot,ldbc_snb_ins6_g9_0dad4d32,G9,hybrid_containment,secondary_affected,hot,10,10,2.382418652996421,2.39586690440774,2.5105145759880543,2.5258836336433887,2.203591633588076,2.5297258980572224,0.0990304449461026,0.0,5.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,INS7_AddComment,ldbc_snb::sf1::INS7_AddComment::cold,ldbc_snb_ins7_g0_1f628fad,G0,root_with_references,primary,cold,10,10,2.9176000971347094,1.826809486374259,7.588780368678262,10.719656734727325,1.32847111672163,11.502375826239586,3.050382465270549,0.0,4.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,INS7_AddComment,ldbc_snb::sf1::INS7_AddComment::cold,ldbc_snb_ins7_g3_e7300dd8,G3,root_with_references_or_summaries,primary,cold,10,10,1.2076465878635645,1.1348638217896223,1.4969140756875274,1.5588412526994944,1.0618530213832855,1.574323046952486,0.1739859947608224,0.0,5.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,INS7_AddComment,ldbc_snb::sf1::INS7_AddComment::cold,ldbc_snb_ins7_g7_c86de251,G7,containment_baseline,secondary_affected,cold,10,10,0.8160919416695833,0.7650128100067377,0.9729030774906277,0.992187992669642,0.738874077796936,0.9970092214643956,0.0962352788607851,0.0,4.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,INS7_AddComment,ldbc_snb::sf1::INS7_AddComment::cold,ldbc_snb_ins7_g9_bcd2ce9b,G9,hybrid_containment,secondary_affected,cold,10,10,1.159969624131918,1.0644302237778902,1.4731313101947303,1.5618735365569592,1.0522608645260334,1.5840590931475165,0.1796691793889473,0.0,5.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,INS7_AddComment,ldbc_snb::sf1::INS7_AddComment::hot,ldbc_snb_ins7_g0_1f628fad,G0,root_with_references,primary,hot,10,10,1.4165850821882486,1.6703528817743063,1.8349946942180395,1.849532602354884,0.8311178535223007,1.8531670793890955,0.4602747470900176,0.0,4.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,INS7_AddComment,ldbc_snb::sf1::INS7_AddComment::hot,ldbc_snb_ins7_g3_e7300dd8,G3,root_with_references_or_summaries,primary,hot,10,10,2.205024706199765,2.252859529107809,2.335004205815494,2.363760336302221,2.0331712439656258,2.3709493689239025,0.112129375772648,0.0,5.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,INS7_AddComment,ldbc_snb::sf1::INS7_AddComment::hot,ldbc_snb_ins7_g7_c86de251,G7,containment_baseline,secondary_affected,hot,10,10,1.5351535752415657,1.5237056650221348,1.5986245591193438,1.6269289050251243,1.4965417794883251,1.6340049915015695,0.0382641741026949,0.0,4.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,INS7_AddComment,ldbc_snb::sf1::INS7_AddComment::hot,ldbc_snb_ins7_g9_bcd2ce9b,G9,hybrid_containment,secondary_affected,hot,10,10,2.046344568952918,2.0363954827189445,2.106806426309049,2.1193117229267955,2.0029619336128235,2.122438047081232,0.0355262839180604,0.0,5.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,INS8_AddFriendship,ldbc_snb::sf1::INS8_AddFriendship::cold,ldbc_snb_ins8_g0_2acc6939,G0,root_with_references,primary,cold,10,10,0.9167422074824572,0.5122101865708828,2.798031549900766,4.194174986332656,0.4269010387361049,4.543210845440626,1.2764217219045395,0.0,1.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,INS8_AddFriendship,ldbc_snb::sf1::INS8_AddFriendship::cold,ldbc_snb_ins8_g3_8e5c5f42,G3,root_with_references_or_summaries,primary,cold,10,10,1.0082451160997152,0.9055084083229304,1.3862743508070705,1.5117866452783346,0.8911737240850925,1.5431647188961506,0.2103288634887744,0.0,2.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,INS8_AddFriendship,ldbc_snb::sf1::INS8_AddFriendship::hot,ldbc_snb_ins8_g0_2acc6939,G0,root_with_references,primary,hot,10,10,0.4293595906347036,0.3310628235340118,0.8950442075729369,0.9452477842569352,0.2135578542947769,0.9577986784279346,0.26511863157255,0.0,1.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,INS8_AddFriendship,ldbc_snb::sf1::INS8_AddFriendship::hot,ldbc_snb_ins8_g3_8e5c5f42,G3,root_with_references_or_summaries,primary,hot,10,10,0.5961046554148197,0.5346140824258327,0.8583541493862863,1.0421474929898975,0.510447658598423,1.0880958288908005,0.1743974975865894,0.0,2.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS1_ProfileOfPerson,ldbc_snb::sf1::IS1_ProfileOfPerson::cold,ldbc_snb_is1_g0_edd90ee3,G0,root_with_references,primary,cold,10,10,0.6184223107993603,0.1573667395859956,2.662197244353588,4.163163253106178,0.1355018466711044,4.538404755294323,1.3790641779949375,1.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS1_ProfileOfPerson,ldbc_snb::sf1::IS1_ProfileOfPerson::cold,ldbc_snb_is1_g3_6c817501,G3,root_with_references_or_summaries,primary,cold,10,10,0.1738807186484336,0.1435794401913881,0.3077576868236062,0.375810693949461,0.1308880746364593,0.3928239457309246,0.0801638746994263,1.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS1_ProfileOfPerson,ldbc_snb::sf1::IS1_ProfileOfPerson::hot,ldbc_snb_is1_g0_edd90ee3,G0,root_with_references,primary,hot,10,10,0.3607519902288914,0.317570986226201,0.5688421661034222,0.7081452058628203,0.2867989242076874,0.7429709658026695,0.1360869632028575,1.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS1_ProfileOfPerson,ldbc_snb::sf1::IS1_ProfileOfPerson::hot,ldbc_snb_is1_g3_6c817501,G3,root_with_references_or_summaries,primary,hot,10,10,0.2994505222886801,0.2926304005086422,0.3514554351568221,0.3717222064733505,0.2686916850507259,0.3767888993024826,0.0306781894534741,1.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,ldbc_snb::sf1::IS2_RecentMessagesOfPerson::cold,ldbc_snb_is2_g0_1d094f1c,G0,root_with_references,secondary_affected,cold,10,10,12.963884323835371,8.324553491547704,35.517902672290774,45.69554880261422,1.584953162819147,48.239960335195065,14.680379234471433,20.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,ldbc_snb::sf1::IS2_RecentMessagesOfPerson::cold,ldbc_snb_is2_g3_b993236d,G3,root_with_references_or_summaries,secondary_affected,cold,10,10,5.147404223680496,2.896872814744711,12.074288376606995,13.064893041737378,0.9481827728450298,13.312544208019972,4.731112511310386,20.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,ldbc_snb::sf1::IS2_RecentMessagesOfPerson::cold,ldbc_snb_is2_g4_9622e695,G4,explicit_edge_collection,secondary_affected,cold,10,10,4.962562257423997,1.770039089024067,11.680600605905052,12.576300166547298,1.2083533219993114,12.80022505670786,4.693156773421127,20.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,ldbc_snb::sf1::IS2_RecentMessagesOfPerson::cold,ldbc_snb_is2_g6_7253ed90,G6,referenced_or_reverse_indexed_edges,secondary_affected,cold,10,10,5.63098881393671,1.6109615098685026,14.344502799212933,14.58207007497549,0.8116113021969795,14.64146189391613,6.0196300936439,20.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,ldbc_snb::sf1::IS2_RecentMessagesOfPerson::cold,ldbc_snb_is2_g7_26e684aa,G7,containment_baseline,secondary_affected,cold,10,10,6.371393799781799,2.0013460889458656,15.664518927223977,16.960591659881175,1.1346866376698015,17.284609843045473,6.410586425694384,20.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,ldbc_snb::sf1::IS2_RecentMessagesOfPerson::cold,ldbc_snb_is2_g9_b1df45f6,G9,hybrid_containment,secondary_affected,cold,10,10,5.871898541226983,1.6471724957227707,15.94184276182204,17.05942923668772,1.091156154870987,17.33882585540414,6.175909012183698,20.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,ldbc_snb::sf1::IS2_RecentMessagesOfPerson::hot,ldbc_snb_is2_g0_1d094f1c,G0,root_with_references,secondary_affected,hot,10,10,1.900489442050457,1.8529288936406367,2.407257445156574,2.5544101372361183,1.459592022001743,2.5911983102560043,0.3406676471721147,20.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,ldbc_snb::sf1::IS2_RecentMessagesOfPerson::hot,ldbc_snb_is2_g3_b993236d,G3,root_with_references_or_summaries,secondary_affected,hot,10,10,1.6252722591161728,1.632672967389226,1.9213422434404488,1.953329429961741,1.3256249949336052,1.961326226592064,0.2012989156948448,20.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,ldbc_snb::sf1::IS2_RecentMessagesOfPerson::hot,ldbc_snb_is2_g4_9622e695,G4,explicit_edge_collection,secondary_affected,hot,10,10,1.8075394444167607,1.7617449630051851,2.084997692145407,2.112305765040219,1.405244693160057,2.1191327832639217,0.2291690221170344,20.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,ldbc_snb::sf1::IS2_RecentMessagesOfPerson::hot,ldbc_snb_is2_g6_7253ed90,G6,referenced_or_reverse_indexed_edges,secondary_affected,hot,10,10,1.7782585695385933,1.7160051502287388,2.193760382942855,2.3286656057462096,1.4586001634597778,2.362391911447048,0.2631412141397917,20.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,ldbc_snb::sf1::IS2_RecentMessagesOfPerson::hot,ldbc_snb_is2_g7_26e684aa,G7,containment_baseline,secondary_affected,hot,10,10,1.6605656128376722,1.663188450038433,1.986860274337232,2.057464229874313,1.2545040808618069,2.075115218758583,0.2470516923021879,20.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS2_RecentMessagesOfPerson,ldbc_snb::sf1::IS2_RecentMessagesOfPerson::hot,ldbc_snb_is2_g9_b1df45f6,G9,hybrid_containment,secondary_affected,hot,10,10,1.5834144316613674,1.5885753091424704,1.876588980667293,1.9113727053627367,1.2605148367583752,1.9200686365365984,0.203057902766418,20.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS3_FriendsOfPerson,ldbc_snb::sf1::IS3_FriendsOfPerson::cold,ldbc_snb_is3_g0_fc24df68,G0,root_with_references,primary,cold,10,10,2.4997735396027565,0.3547887317836284,12.030043220147467,19.415311617776755,0.2822508104145527,21.261628717184067,6.594292055915934,14.8,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS3_FriendsOfPerson,ldbc_snb::sf1::IS3_FriendsOfPerson::cold,ldbc_snb_is3_g3_ebc00ba6,G3,root_with_references_or_summaries,primary,cold,10,10,0.4057962913066149,0.3430701326578855,0.6602232344448566,0.6780518777668476,0.2894448116421699,0.6825090385973454,0.1473776167302318,14.8,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS3_FriendsOfPerson,ldbc_snb::sf1::IS3_FriendsOfPerson::hot,ldbc_snb_is3_g0_fc24df68,G0,root_with_references,primary,hot,10,10,0.7658530026674271,0.6806377787142992,1.1249792994931338,1.2007253849878907,0.625362154096365,1.21966190636158,0.1948691447493493,14.8,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS3_FriendsOfPerson,ldbc_snb::sf1::IS3_FriendsOfPerson::hot,ldbc_snb_is3_g3_ebc00ba6,G3,root_with_references_or_summaries,primary,hot,10,10,0.6207411177456379,0.5979128181934357,0.7068826584145427,0.7423429703339934,0.5835150368511677,0.7512080483138561,0.0512580154538473,14.8,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS4_ContentOfMessage,ldbc_snb::sf1::IS4_ContentOfMessage::cold,ldbc_snb_is4_g0_103e0c60,G0,root_with_references,control,cold,10,10,1225.2821744885296,1227.0344404969364,1273.7331360811368,1294.391228784807,1121.215166989714,1299.5557519607246,43.83163775708612,1.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS4_ContentOfMessage,ldbc_snb::sf1::IS4_ContentOfMessage::cold,ldbc_snb_is4_g1_c923c633,G1,single_entity_lookup,primary,cold,10,10,1268.6354386620224,1231.55811522156,1577.360279881395,1732.091441382654,1109.2911511659622,1770.774231757969,188.3973859468086,1.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS4_ContentOfMessage,ldbc_snb::sf1::IS4_ContentOfMessage::hot,ldbc_snb_is4_g0_103e0c60,G0,root_with_references,control,hot,10,10,1235.7659418601545,1239.766497164965,1247.1139102010056,1247.214593118988,1196.5378830209374,1247.2397638484836,15.008123646501732,1.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS4_ContentOfMessage,ldbc_snb::sf1::IS4_ContentOfMessage::hot,ldbc_snb_is4_g1_c923c633,G1,single_entity_lookup,primary,hot,10,10,1210.3627502452582,1231.560972519219,1299.1822987329217,1315.136783039197,1091.8969670310616,1319.1254041157663,67.20001712192509,1.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS5_CreatorOfMessage,ldbc_snb::sf1::IS5_CreatorOfMessage::cold,ldbc_snb_is5_g0_0e8582ef,G0,root_with_references,primary,cold,10,10,1.0398694779723885,0.4641578998416662,3.656463255174452,5.588242323137821,0.3933380357921123,6.07118709012866,1.7700692422417996,1.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS5_CreatorOfMessage,ldbc_snb::sf1::IS5_CreatorOfMessage::cold,ldbc_snb_is5_g3_f332352f,G3,root_with_references_or_summaries,primary,cold,10,10,0.7360631134361029,0.4733821842819452,1.6563883284106844,1.900607985444367,0.4163277335464954,1.961662899702788,0.5147990886121138,1.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS5_CreatorOfMessage,ldbc_snb::sf1::IS5_CreatorOfMessage::hot,ldbc_snb_is5_g0_0e8582ef,G0,root_with_references,primary,hot,10,10,0.5829472560435534,0.5126981995999813,0.9090118575841184,1.059041554108262,0.4203612916171551,1.096548978239298,0.2022358912078767,1.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS5_CreatorOfMessage,ldbc_snb::sf1::IS5_CreatorOfMessage::hot,ldbc_snb_is5_g3_f332352f,G3,root_with_references_or_summaries,primary,hot,10,10,0.4363468382507562,0.4186746664345264,0.5504123866558073,0.615813359618187,0.3840792924165725,0.6321636028587818,0.0720241669717604,1.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS6_ForumOfMessage,ldbc_snb::sf1::IS6_ForumOfMessage::cold,ldbc_snb_is6_g0_768bbe02,G0,root_with_references,secondary_affected,cold,10,10,1251.956238457933,1236.1597619019449,1380.3334823343905,1421.9850571919233,1183.6817269213498,1432.3979509063065,73.4476506362403,2.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS6_ForumOfMessage,ldbc_snb::sf1::IS6_ForumOfMessage::cold,ldbc_snb_is6_g3_f811f02c,G3,root_with_references_or_summaries,secondary_affected,cold,10,10,1219.0764394588768,1237.7440985292196,1282.7607713639736,1295.7169164717195,1104.6090531162918,1298.9559527486565,56.24372459406993,2.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS6_ForumOfMessage,ldbc_snb::sf1::IS6_ForumOfMessage::cold,ldbc_snb_is6_g7_0aecbe5c,G7,containment_baseline,primary,cold,10,10,1296.102289110422,1228.5391485784205,1648.3061435632403,1848.1795655749736,1151.5009421855211,1898.147921077907,217.9514155531146,2.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS6_ForumOfMessage,ldbc_snb::sf1::IS6_ForumOfMessage::cold,ldbc_snb_is6_g9_c7584187,G9,hybrid_containment,primary,cold,10,10,1276.6251316294074,1244.4218806922436,1430.9668703237546,1522.9451059224084,1224.0693839266896,1545.9396648220718,96.10007033720034,2.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS6_ForumOfMessage,ldbc_snb::sf1::IS6_ForumOfMessage::hot,ldbc_snb_is6_g0_768bbe02,G0,root_with_references,secondary_affected,hot,10,10,1240.113058779389,1233.5465324576944,1369.3767338525502,1435.8505163248628,1130.4828790016472,1452.468961942941,85.103571856996,2.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS6_ForumOfMessage,ldbc_snb::sf1::IS6_ForumOfMessage::hot,ldbc_snb_is6_g3_f811f02c,G3,root_with_references_or_summaries,secondary_affected,hot,10,10,1238.846712000668,1237.9946268629285,1294.5043080952018,1315.9635456185788,1145.4561492428184,1321.328354999423,42.71169733449479,2.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS6_ForumOfMessage,ldbc_snb::sf1::IS6_ForumOfMessage::hot,ldbc_snb_is6_g7_0aecbe5c,G7,containment_baseline,primary,hot,10,10,1247.7648604195565,1239.5668365061283,1423.5090733040122,1508.258957946673,1116.3794668391347,1529.4464291073382,110.5375460322028,2.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS6_ForumOfMessage,ldbc_snb::sf1::IS6_ForumOfMessage::hot,ldbc_snb_is6_g9_c7584187,G9,hybrid_containment,primary,hot,10,10,1243.6755366623402,1229.096456663683,1418.9384921919552,1489.6110938396305,1130.060345865786,1507.2792442515492,108.20015794216364,2.0,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS7_RepliesOfMessage,ldbc_snb::sf1::IS7_RepliesOfMessage::cold,ldbc_snb_is7_g0_7dff7761,G0,root_with_references,primary,cold,10,10,1.6449967864900827,1.048980513587594,4.622904583811755,6.404293701052667,0.5480339750647545,6.849640980362892,1.914445092771684,5.8,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS7_RepliesOfMessage,ldbc_snb::sf1::IS7_RepliesOfMessage::cold,ldbc_snb_is7_g3_6298fb5e,G3,root_with_references_or_summaries,primary,cold,10,10,0.9091310203075408,0.7434089202433825,1.457880903035402,1.5145774371922016,0.5474141798913479,1.5287515707314014,0.391857584903133,5.8,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS7_RepliesOfMessage,ldbc_snb::sf1::IS7_RepliesOfMessage::cold,ldbc_snb_is7_g7_4e6a7bf8,G7,containment_baseline,secondary_affected,cold,10,10,0.8173339068889618,0.7238893304020166,1.1085123056545854,1.1171072768047452,0.573210883885622,1.1192560195922852,0.229391116405117,5.8,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS7_RepliesOfMessage,ldbc_snb::sf1::IS7_RepliesOfMessage::cold,ldbc_snb_is7_g9_392f7469,G9,hybrid_containment,secondary_affected,cold,10,10,0.6712192669510841,0.6236154586076736,0.8571567479521035,0.8973969239741564,0.5479850806295872,0.9074569679796696,0.121971008535676,5.8,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS7_RepliesOfMessage,ldbc_snb::sf1::IS7_RepliesOfMessage::hot,ldbc_snb_is7_g0_7dff7761,G0,root_with_references,primary,hot,10,10,1.3107676524668932,1.2276389170438051,1.7721247393637891,1.9042634312063456,1.1122208088636398,1.9372981041669848,0.2591318979625038,5.8,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS7_RepliesOfMessage,ldbc_snb::sf1::IS7_RepliesOfMessage::hot,ldbc_snb_is7_g3_6298fb5e,G3,root_with_references_or_summaries,primary,hot,10,10,1.1518657207489014,1.1145262978971004,1.2579675763845444,1.2750928103923798,1.0950509458780289,1.2793741188943386,0.0653092738198875,5.8,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS7_RepliesOfMessage,ldbc_snb::sf1::IS7_RepliesOfMessage::hot,ldbc_snb_is7_g7_4e6a7bf8,G7,containment_baseline,secondary_affected,hot,10,10,1.3645952567458153,1.327795907855034,1.6310879262164235,1.646940284408629,1.1753030121326449,1.6509033739566803,0.176616101409502,5.8,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf1,IS7_RepliesOfMessage,ldbc_snb::sf1::IS7_RepliesOfMessage::hot,ldbc_snb_is7_g9_392f7469,G9,hybrid_containment,secondary_affected,hot,10,10,1.2294730637222528,1.1907878797501326,1.431469270028174,1.48569465149194,1.095411367714405,1.4992509968578815,0.132778230635643,5.8,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf1.csv
ldbc_snb,sf3,IC1_TransitiveFriendsWithName,ldbc_snb::sf3::IC1_TransitiveFriendsWithName::cold,ldbc_snb_ic1_g0_6aac8974,G0,root_with_references,primary,cold,10,10,4468.8640769105405,4463.891306892037,5767.2774193342775,5779.224979085848,2821.668803691864,5782.21186902374,930.8523362570372,11.2,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf3.csv
ldbc_snb,sf3,IC1_TransitiveFriendsWithName,ldbc_snb::sf3::IC1_TransitiveFriendsWithName::cold,ldbc_snb_ic1_g3_89a97e97,G3,root_with_references_or_summaries,primary,cold,10,10,4871.981503954157,5050.973307574168,6332.861085399054,6366.924906703644,3123.1483994051814,6375.440862029791,1115.3245463081937,11.2,0.0,,analysis/ldbc_snb/benchmark_aggregate_results_ldbc_snb_sf3.csv
